Sample Barcode,Sample Label,Freezer Name,Rack Name,Box Name,Filter Type (Conditional)
ePR_S01_21w_0042,,Maine-eDNA (Hitchner),Supor_Rack_3,Supor_5/10/23,Supor
ePR_S01_21w_0049,,Maine-eDNA (Hitchner),Supor_Rack_3,Supor_5/10/23,Supor
ePR_S01_21w_0050,,Maine-eDNA (Hitchner),Supor_Rack_3,Supor_5/10/23,Supor
ePR_S01_21w_0056,,Maine-eDNA (Hitchner),Supor_Rack_3,Supor_5/10/23,Supor
ePR_S01_21w_0057,,Maine-eDNA (Hitchner),Supor_Rack_3,Supor_5/10/23,Supor
ePR_S01_21w_0084,,Maine-eDNA (Hitchner),Supor_Rack_3,Supor_5/10/23,Supor
ePR_S01_21w_0085,,Maine-eDNA (Hitchner),Supor_Rack_3,Supor_5/10/23,Supor
ePR_S01_21w_0088,,Maine-eDNA (Hitchner),Supor_Rack_3,Supor_5/10/23,Supor
ePR_S01_21w_0120,,Maine-eDNA (Hitchner),Supor_Rack_3,Supor_5/10/23,Supor
ePR_S01_21w_0122,,Maine-eDNA (Hitchner),Supor_Rack_3,Supor_5/10/23,Supor
ePR_S01_21w_0123,,Maine-eDNA (Hitchner),Supor_Rack_3,Supor_5/10/23,Supor
ePR_S01_21w_0127,,Maine-eDNA (Hitchner),Supor_Rack_3,Supor_5/10/23,Supor
ePR_S01_21w_0130,,Maine-eDNA (Hitchner),Supor_Rack_3,Supor_5/10/23,Supor
ePR_S01_21w_0131,,Maine-eDNA (Hitchner),Supor_Rack_3,Supor_5/10/23,Supor
ePR_S01_21w_0135,,Maine-eDNA (Hitchner),Supor_Rack_3,Supor_5/10/23,Supor
ePR_S01_21w_0139,,Maine-eDNA (Hitchner),Supor_Rack_3,Supor_5/10/23,Supor
ePR_S01_22w_0007,,Maine-eDNA (Hitchner),Supor_Rack_3,Supor_5/10/23,Supor
ePR_S01_22w_0008,,Maine-eDNA (Hitchner),Supor_Rack_3,Supor_5/10/23,Supor
ePR_S01_22w_0011,,Maine-eDNA (Hitchner),Supor_Rack_3,supor_5/10/23,Supor
ePR_S01_22w_0015,,Maine-eDNA (Hitchner),Supor_Rack_3,supor_5/10/23,Supor
ePR_S01_22w_0016,,Maine-eDNA (Hitchner),Supor_Rack_3,supor_5/10/23,Supor
ePR_S01_22w_0027,,Kinnison lab (Murray),,supor_2_5/10/23,Supor
ePR_S01_22w_0030,,Kinnison lab (Murray),,supor_2_5/10/23,Supor
ePR_S01_22w_0034,,Kinnison lab (Murray),,supor_2_5/10/23,Supor
ePR_S01_22w_0035,,Kinnison lab (Murray),,supor_2_5/10/23,Supor
ePR_S01_22w_0038,,Kinnison lab (Murray),,supor_2_5/10/23,Supor
ePR_S01_22w_0042,,Kinnison lab (Murray),,supor_2_5/10/23,Supor
ePR_S01_22w_0043,,Kinnison lab (Murray),,supor_2_5/10/23,Supor
ePR_S01_22w_0046,,Kinnison lab (Murray),,supor_2_5/10/23,Supor
ePR_S01_22w_0052,,Kinnison lab (Murray),,supor_2_5/10/23,Supor
ePR_S01_22w_0053,,Kinnison lab (Murray),,supor_2_5/10/23,Supor
ePR_S01_22w_0055,,Kinnison lab (Murray),,supor_2_5/10/23,Supor
ePR_S01_22w_0058,,Kinnison lab (Murray),,supor_2_5/10/23,Supor
ePR_S01_22w_0061,,Kinnison lab (Murray),,supor_2_5/10/23,Supor
ePR_S01_22w_0062,,Kinnison lab (Murray),,supor_2_5/10/23,Supor
ePR_S01_22w_0066,,Maine-eDNA (Hitchner),Supor_Rack_3,Supor_5/10/23,Supor
ePR_S01_22w_0069,,Maine-eDNA (Hitchner),Supor_Rack_3,Supor_5/10/23,Supor
ePR_S01_22w_0073,,Maine-eDNA (Hitchner),Supor_Rack_3,Supor_5/10/23,Supor
ePR_S01_22w_0074,,Maine-eDNA (Hitchner),Supor_Rack_3,Supor_5/10/23,Supor
ePR_S01_23w_0002,,Maine-eDNA (Hitchner),Supor_Rack_3,Supor_5/10/23,Supor
ePR_S01_23w_0005,,Maine-eDNA (Hitchner),Supor_Rack_3,Supor_5/10/23,Supor
ePR_S01_23w_0006,,Maine-eDNA (Hitchner),Supor_Rack_3,Supor_5/10/23,Supor
ePR_S01_23w_0010,,Maine-eDNA (Hitchner),Supor_Rack_3,supor_5/10/23,Supor
epr_s01_23w_0015,,Kinnison lab (Murray),,supor_5/10/23,Supor
ePR_S01_23w_0016,,Maine-eDNA (Hitchner),Supor_Rack_3,supor_5/10/23,Supor
ePR_S01_23w_0020,,Maine-eDNA (Hitchner),Supor_Rack_3,supor_5/10/23,Supor
ePR_S01_23w_0022,,Maine-eDNA (Hitchner),Supor_Rack_3,supor_5/10/23,Supor
ePR_S01_23w_0023,,Maine-eDNA (Hitchner),Supor_Rack_3,supor_5/10/23,Supor
ePS_C01_21w_0038,ePS_C01_21w_0038,Maine-eDNA (Hitchner),Supor_Rack_1,supor3_2/17/23,Supor
ePS_C01_21w_0041,ePS_C01_21w_0041,Maine-eDNA (Hitchner),Supor_Rack_1,supor3_2/17/23,Supor
ePS_C01_21w_0045,ePS_C01_21w_0045,Maine-eDNA (Hitchner),Supor_Rack_1,supor3_2/17/23,Supor
ePS_C01_21w_0046,ePS_C01_21w_0046,Maine-eDNA (Hitchner),Supor_Rack_1,supor3_2/17/23,Supor
ePS_C01_21w_0050,ePS_C01_21w_0050,Maine-eDNA (Hitchner),Supor_Rack_1,supor3_2/17/23,Supor
ePS_C01_21w_0051,ePS_C01_21w_0051,Maine-eDNA (Hitchner),Supor_Rack_1,supor3_2/17/23,Supor
ePS_C01_21w_0053,ePS_C01_21w_0053,Maine-eDNA (Hitchner),Supor_Rack_1,supor3_2/17/23,Supor
ePS_C01_21w_0056,ePS_C01_21w_0056,Maine-eDNA (Hitchner),Supor_Rack_1,supor3_2/17/23,Supor
ePS_C01_21w_0060,ePS_C01_21w_0060,Maine-eDNA (Hitchner),Supor_Rack_1,supor3_2/17/23,Supor
ePS_C01_21w_0061,ePS_C01_21w_0061,Maine-eDNA (Hitchner),Supor_Rack_1,supor3_2/17/23,Supor
ePS_C01_21w_0065,ePS_C01_21w_0065,Maine-eDNA (Hitchner),Supor_Rack_1,supor3_2/17/23,Supor
ePS_C01_21w_0066,ePS_C01_21w_0066,Maine-eDNA (Hitchner),Supor_Rack_1,supor3_2/17/23,Supor
eSA_E01_21w_0010,eSA_E01,Kinnison lab (Murray),,,Supor
eSA_E01_21w_0010,,Maine-eDNA (Hitchner),Supor_Rack_3,supor_4/17/23,Supor
eSA_E01_21w_0011,eSA_E01,Kinnison lab (Murray),,,Supor
eSA_E01_21w_0011,,Maine-eDNA (Hitchner),Supor_Rack_3,supor_4/17/23,Supor
eSA_E01_21w_0014,eSA_E01,Kinnison lab (Murray),,,Supor
eSA_E01_21w_0014,,Maine-eDNA (Hitchner),Supor_Rack_3,supor_4/17/23,Supor
eSA_E01_21w_0015,eSA_E01,Kinnison lab (Murray),,,Supor
eSA_E01_21w_0015,,Maine-eDNA (Hitchner),Supor_Rack_3,supor_4/17/23,Supor
eSA_E01_21w_0019,eSA_E01,Kinnison lab (Murray),,,Supor
eSA_E01_21w_0019,,Maine-eDNA (Hitchner),Supor_Rack_3,supor_4/17/23,Supor
eSA_E01_21w_0020,eSA_E01,Kinnison lab (Murray),,,Supor
eSA_E01_21w_0020,,Maine-eDNA (Hitchner),Supor_Rack_3,supor_4/17/23,Supor
eSA_E01_21w_0023,eSA_E01,Kinnison lab (Murray),,,Supor
eSA_E01_21w_0023,,Maine-eDNA (Hitchner),Supor_Rack_3,supor_4/17/23,Supor
eSA_E01_21w_0024,eSA_E01,Kinnison lab (Murray),,,Supor
eSA_E01_21w_0024,,Maine-eDNA (Hitchner),Supor_Rack_3,supor_4/17/23,Supor
eSA_E01_21w_0028,eSA_E01,Kinnison lab (Murray),,,Supor
eSA_E01_21w_0028,,Maine-eDNA (Hitchner),Supor_Rack_3,supor2_4/12/23,Supor
eSA_E01_21w_0029,eSA_E01,Kinnison lab (Murray),,,Supor
eSA_E01_21w_0029,,Maine-eDNA (Hitchner),Supor_Rack_3,supor2_4/12/23,Supor
eSA_E01_21w_0032,eSA_E01,Kinnison lab (Murray),,,Supor
eSA_E01_21w_0032,,Maine-eDNA (Hitchner),Supor_Rack_3,supor2_4/12/23,Supor
eSA_E01_21w_0033,eSA_E01,Kinnison lab (Murray),,,Supor
eSA_E01_21w_0033,,Maine-eDNA (Hitchner),Supor_Rack_3,supor2_4/12/23,Supor
eSA_E01_21w_0037,eSA_E01,Kinnison lab (Murray),,,Supor
eSA_E01_21w_0037,,Maine-eDNA (Hitchner),Supor_Rack_3,supor_4/17/23,Supor
eSA_E01_21w_0038,eSA_E01,Kinnison lab (Murray),,,Supor
eSA_E01_21w_0038,,Maine-eDNA (Hitchner),Supor_Rack_3,supor_4/17/23,Supor
eSA_E01_21w_0041,eSA_E01,Kinnison lab (Murray),,,Supor
eSA_E01_21w_0041,,Maine-eDNA (Hitchner),Supor_Rack_1,supor_3/27/23,Supor
eSA_E01_21w_0042,eSA_E01,Kinnison lab (Murray),,,Supor
eSA_E01_21w_0042,,Maine-eDNA (Hitchner),Supor_Rack_3,supor_4/17/23,Supor
eSA_E01_21w_0091,,Maine-eDNA (Hitchner),Supor_Rack_3,Supor2_4/12/23,Supor
eSA_E01_21w_0092,,Maine-eDNA (Hitchner),Supor_Rack_3,Supor2_4/12/23,Supor
eSA_E01_21w_0096,,Maine-eDNA (Hitchner),Supor_Rack_3,Supor2_4/12/23,Supor
eSA_E01_21w_0139,,Maine-eDNA (Hitchner),Supor_Rack_3,Supor2_4/12/23,Supor
eSA_E01_21w_0140,,Maine-eDNA (Hitchner),Supor_Rack_3,Supor2_4/12/23,Supor
eSA_E01_21w_0142,eSA_E01_21w_0142,Maine-eDNA (Hitchner),Supor_Rack_2,Supor_1/27/23,Supor
eSA_E01_21w_0144,eSA_E01_21w_0144,Kinnison lab (Murray),Additional Penobscot Index Filters +4 Boxes From Machias,Supor_1-27-23,Supor
eSA_E01_21w_0145,eSA_E01_21w_0145,Maine-eDNA (Hitchner),Supor_Rack_2,Supor_1/27/23,Supor
eSA_E01_21w_0147,eSA_E01_21w_0147,Maine-eDNA (Hitchner),Supor_Rack_2,Supor_1/27/23,Supor
eSA_E01_22w_0041,eSA_E01_22w_0041,Maine-eDNA (Hitchner),Supor_Rack_2,Supor_1/27/23,Supor
eSA_E01_22w_0043,eSA_E01_22w_0043,Kinnison lab (Murray),Additional Penobscot Index Filters +4 Boxes From Machias,Supor_1-27-23,Supor
eSA_E01_22w_0044,eSA_E01_22w_0044,Maine-eDNA (Hitchner),Supor_Rack_2,Supor_1/27/23,Supor
eSA_E01_22w_0046,eSA_E01_22w_0046,Maine-eDNA (Hitchner),Supor_Rack_2,Supor_1/27/23,Supor
eSA_E01_22w_0053,eSA_E01_22w_0053,Maine-eDNA (Hitchner),Supor_Rack_1,Supor_2/22/23,Supor
eSA_E01_22w_0054,eSA_E01_22w_0054,Maine-eDNA (Hitchner),Supor_Rack_1,Supor_2/22/23,Supor
eSA_E01_22w_0055,eSA_E01_22w_0055,Maine-eDNA (Hitchner),Supor_Rack_1,Supor_2/22/23,Supor
eSA_E01_22w_0056,eSA_E01_22w_0056,Maine-eDNA (Hitchner),Supor_Rack_1,Supor_2/22/23,Supor
eSA_E01_22w_0062,eSA_E01_22w_0062,Maine-eDNA (Hitchner),Supor_Rack_1,Supor_2/22/23,Supor
eSA_E01_22w_0063,eSA_E01_22w_0063,Maine-eDNA (Hitchner),Supor_Rack_1,Supor_2/22/23,Supor
eSA_E01_22w_0064,eSA_E01_22w_0064,Maine-eDNA (Hitchner),Supor_Rack_1,Supor_2/22/23,Supor
eSA_E01_22w_0066,eSA_E01_22w_0066,Maine-eDNA (Hitchner),Supor_Rack_1,Supor_2/22/23,Supor
eSA_E01_22w_0069,eSA_E01_22w_0069,Maine-eDNA (Hitchner),Supor_Rack_1,Supor_2/21/23,Supor
eSA_E01_22w_0070,eSA_E01_22w_0070,Maine-eDNA (Hitchner),Supor_Rack_1,Supor_2/21/23,Supor
eSA_E01_22w_0074,eSA_E01_22w_0074,Maine-eDNA (Hitchner),Supor_Rack_1,Supor_2/21/23,Supor
eSA_E01_22w_0076,eSA_E01_22w_0076,Maine-eDNA (Hitchner),Supor_Rack_1,Supor_2/21/23,Supor
eSA_E01_22w_0078,,Maine-eDNA (Hitchner),Supor_Rack_3,Supor2_4/12/23,Supor
eSA_E01_22w_0080,,Maine-eDNA (Hitchner),Supor_Rack_3,Supor2_4/12/23,Supor
eSA_E01_22w_0081,eSA_E01_22w_0081,Maine-eDNA (Hitchner),Supor_Rack_2,Supor_1/27/23,Supor
eSA_E01_22w_0083,eSA_E01_22w_0083,Kinnison lab (Murray),Additional Penobscot Index Filters +4 Boxes From Machias,Supor_1-27-23,Supor
eSA_E01_22w_0084,eSA_E01_22w_0084,Kinnison lab (Murray),Additional Penobscot Index Filters +4 Boxes From Machias,Supor_1-27-23,Supor
eSA_E01_22w_0086,eSA_E01_22w_0086,Kinnison lab (Murray),Additional Penobscot Index Filters +4 Boxes From Machias,Supor_1-27-23,Supor
eSA_E01_22w_0090,eSA_E01_22w_0090,Maine-eDNA (Hitchner),Supor_Rack_2,Supor_1/27/23,Supor
eSA_E01_22w_0091,eSA_E01_22w_0091,Kinnison lab (Murray),Additional Penobscot Index Filters +4 Boxes From Machias,Supor_1-27-23,Supor
eSG_C02_21w_0079,,Maine-eDNA (Hitchner),Supor_Rack_3,Supor2_4/12/23,Supor
eSG_C02_21w_0080,,Maine-eDNA (Hitchner),Supor_Rack_3,Supor2_4/12/23,Supor
eSG_C02_21w_0083,,Maine-eDNA (Hitchner),Supor_Rack_3,Supor2_4/12/23,Supor
eSG_C02_21w_0084,,Maine-eDNA (Hitchner),Supor_Rack_3,Supor2_4/12/23,Supor
eSG_C02_21w_0088,,Maine-eDNA (Hitchner),Supor_Rack_3,Supor2_4/12/23,Supor
eSG_C02_21w_0089,,Maine-eDNA (Hitchner),Supor_Rack_3,Supor2_4/12/23,Supor
eSG_C05_21w_0004,eSG_C05_21w_0004,Maine-eDNA (Hitchner),Supor_Rack_1,Supor3_2/17/23,Supor
eSG_C05_21w_0005,eSG_C05_21w_0005,Maine-eDNA (Hitchner),Supor_Rack_1,Supor3_2/17/23,Supor
eSG_C05_21w_0009,eSG_C05_21w_0009,Maine-eDNA (Hitchner),Supor_Rack_1,Supor3_2/17/23,Supor
eSG_C05_21w_0010,eSG_C05_21w_0010,Maine-eDNA (Hitchner),Supor_Rack_1,Supor3_2/17/23,Supor
eSG_C05_21w_0014,eSG_C05_21w_0014,Maine-eDNA (Hitchner),Supor_Rack_1,Supor3_2/17/23,Supor
eSG_C05_21w_0018,eSG_C05_21w_0018,Maine-eDNA (Hitchner),Supor_Rack_1,Supor3_2/17/23,Supor
eSG_C05_21w_0020,eSG_C05_21w_0020,Maine-eDNA (Hitchner),Supor_Rack_1,Supor3_2/17/23,Supor
eSG_C05_21w_0024,eSG_C05_21w_0024,Maine-eDNA (Hitchner),Supor_Rack_1,Supor3_2/17/23,Supor
eSG_C05_21w_0027,eSG_C05_21w_0027,Maine-eDNA (Hitchner),Supor_Rack_1,Supor3_2/17/23,Supor
eSG_C05_21w_0032,eSG_C05_21w_0032,Maine-eDNA (Hitchner),Supor_Rack_1,Supor3_2/17/23,Supor
eSG_C05_21w_0033,eSG_C05_21w_0033,Maine-eDNA (Hitchner),Supor_Rack_1,Supor3_2/17/23,Supor
eSG_C05_21w_0037,eSG_C05_21w_0037,Maine-eDNA (Hitchner),Supor_Rack_1,Supor3_2/17/23,Supor
eSG_C05_21w_0038,eSG_C05_21w_0038,Maine-eDNA (Hitchner),Supor_Rack_1,Supor3_2/17/23,Supor
eSG_C05_21w_0040,eSG_C05_21w_0040,Maine-eDNA (Hitchner),Supor_Rack_1,Supor3_2/17/23,Supor
eSG_C05_21w_0043,eSG_C05_21w_0043,Maine-eDNA (Hitchner),Supor_Rack_1,Supor3_2/17/23,Supor
eSG_C05_21w_0047,eSG_C05_21w_0047,Maine-eDNA (Hitchner),Supor_Rack_1,Supor3_2/17/23,Supor
eSG_C05_21w_0048,eSG_C05_21w_0048,Maine-eDNA (Hitchner),Supor_Rack_1,Supor3_2/17/23,Supor
eSG_C05_21w_0052,eSG_C05_21w_0052,Maine-eDNA (Hitchner),Supor_Rack_1,Supor3_2/17/23,Supor
eSG_C05_21w_0053,eSG_C05_21w_0053,Maine-eDNA (Hitchner),Supor_Rack_1,Supor3_2/17/23,Supor
eSG_C05_21w_0055,eSG_C05_21w_0055,Maine-eDNA (Hitchner),Supor_Rack_1,Supor3_2/17/23,Supor
eSG_C05_21w_0058,eSG_C05_21w_0058,Maine-eDNA (Hitchner),Supor_Rack_1,Supor_2/21/23,Supor
eSG_C05_21w_0062,eSG_C05_21w_0062,Maine-eDNA (Hitchner),Supor_Rack_1,Supor_2/21/23,Supor
eSG_C05_21w_0063,eSG_C05_21w_0063,Maine-eDNA (Hitchner),Supor_Rack_1,Supor_2/21/23,Supor
eSG_C05_21w_0067,eSG_C05_21w_0067,Maine-eDNA (Hitchner),Supor_Rack_1,Supor_2/21/23,Supor
eSG_C05_21w_0068,eSG_C05_21w_0068,Maine-eDNA (Hitchner),Supor_Rack_1,Supor_2/21/23,Supor
eSG_E01_21w_0002,eSG_E01_21w_0002 ,Maine-eDNA (Hitchner),Supor_Rack_1,Supor2_2/22/23,Supor
eSG_E01_21w_0009,eSG_E01_21w_0009 ,Maine-eDNA (Hitchner),Supor_Rack_1,Supor2_2/22/23,Supor
eSG_E01_21w_0013,eSG_E01_21w_0013 ,Maine-eDNA (Hitchner),Supor_Rack_1,Supor2_2/22/23,Supor
eSG_E01_21w_0014,eSG_E01_21w_0014 ,Maine-eDNA (Hitchner),Supor_Rack_1,Supor2_2/22/23,Supor
eSG_E01_21w_0016,eSG_E01_21w_0016 ,Maine-eDNA (Hitchner),Supor_Rack_1,Supor2_2/22/23,Supor
eSG_E01_21w_0023,eSG_E01_21w_0023 ,Maine-eDNA (Hitchner),Supor_Rack_1,Supor2_2/22/23,Supor
eSG_E01_21w_0027,eSG_E01_21w_0027 ,Maine-eDNA (Hitchner),Supor_Rack_1,Supor2_2/22/23,Supor
eSG_E01_21w_0028,eSG_E01_21w_0028 ,Maine-eDNA (Hitchner),Supor_Rack_1,Supor2_2/22/23,Supor
eSG_E01_21w_0030,eSG_E01_21w_0030 ,Maine-eDNA (Hitchner),Supor_Rack_1,Supor2_2/22/23,Supor
eSG_E01_21w_0032,eSG_E01_21w_0032 ,Maine-eDNA (Hitchner),Supor_Rack_1,Supor2_2/22/23,Supor
eSG_E01_21w_0037,eSG_E01_21w_0037 ,Maine-eDNA (Hitchner),Supor_Rack_1,Supor2_2/22/23,Supor
eSG_E01_21w_0041,eSG_E01_21w_0041 ,Maine-eDNA (Hitchner),Supor_Rack_1,Supor2_2/22/23,Supor
eSG_E01_21w_0042,eSG_E01_21w_0042 ,Maine-eDNA (Hitchner),Supor_Rack_1,Supor2_2/22/23,Supor
eSG_E01_21w_0045,eSG_E01_21w_0045 ,Maine-eDNA (Hitchner),Supor_Rack_1,Supor2_2/22/23,Supor
eSG_E01_21w_0048,eSG_E01_21w_0048 ,Maine-eDNA (Hitchner),Supor_Rack_1,Supor2_2/22/23,Supor
eSG_E01_21w_0051,eSG_E01_21w_0051 ,Maine-eDNA (Hitchner),Supor_Rack_1,Supor2_2/22/23,Supor
eSG_E01_21w_0058,eSG_E01_21w_0058 ,Maine-eDNA (Hitchner),Supor_Rack_1,Supor2_2/22/23,Supor
eSG_E01_21w_0061,eSG_E01_21w_0061 ,Maine-eDNA (Hitchner),Supor_Rack_1,Supor2_2/22/23,Supor
eSG_E01_21w_0069,eSG_E01_21w_0069 ,Maine-eDNA (Hitchner),Supor_Rack_1,Supor2_2/22/23,Supor
eSG_E01_21w_0074,eSG_E01_21w_0074 ,Maine-eDNA (Hitchner),Supor_Rack_1,Supor2_2/22/23,Supor
eSG_E01_21w_0076,eSG_E01_21w_0076 ,Maine-eDNA (Hitchner),Supor_Rack_1,Supor2_2/22/23,Supor
eSG_E01_21w_0079,eSG_E01_21w_0079 ,Maine-eDNA (Hitchner),Supor_Rack_1,Supor2_2/22/23,Supor
eSG_E01_21w_0083,eSG_E01_21w_0083,Maine-eDNA (Hitchner),Supor_Rack_1,Supor_2/22/23,Supor
eSG_E01_21w_0084,eSG_E01_21w_0084,Maine-eDNA (Hitchner),Supor_Rack_1,Supor_2/22/23,Supor
eSG_E01_21w_0088,eSG_E01_21w_0088,Maine-eDNA (Hitchner),Supor_Rack_1,Supor_2/22/23,Supor
eSG_E01_21w_0089,eSG_E01_21w_0089,Maine-eDNA (Hitchner),Supor_Rack_1,Supor_2/22/23,Supor
eSG_E01_21w_0091,eSG_E01_21w_0091,Maine-eDNA (Hitchner),Supor_Rack_1,Supor_2/22/23,Supor
eSG_E01_21w_0094,eSG_E01_21w_0094,Maine-eDNA (Hitchner),Supor_Rack_1,Supor_2/22/23,Supor
eSG_E01_21w_0098,eSG_E01_21w_0098,Maine-eDNA (Hitchner),Supor_Rack_1,Supor_2/22/23,Supor
eSG_E01_21w_0099,eSG_E01_21w_0099,Maine-eDNA (Hitchner),Supor_Rack_1,Supor2_2/22/23,Supor
eSG_E01_21w_0103,eSG_E01_21w_0103,Maine-eDNA (Hitchner),Supor_Rack_1,Supor_2/22/23,Supor
eSG_E01_21w_0104,eSG_E01_21w_0104,Maine-eDNA (Hitchner),Supor_Rack_1,Supor2_2/22/23,Supor
eSG_E01_21w_0106,eSG_E01_21w_0106,Maine-eDNA (Hitchner),Supor_Rack_1,Supor2_2/22/23,Supor
eSG_E01_21w_0109,eSG_E01_21w_0109,Maine-eDNA (Hitchner),Supor_Rack_1,Supor2_2/22/23,Supor
eSG_E01_21w_0113,eSG_E01_21w_0113,Maine-eDNA (Hitchner),Supor_Rack_1,Supor2_2/22/23,Supor
eSG_E01_21w_0114,eSG_E01_21w_0114,Maine-eDNA (Hitchner),Supor_Rack_1,Supor2_2/22/23,Supor
eSG_E01_21w_0118,eSG_E01_21w_0118,Maine-eDNA (Hitchner),Supor_Rack_1,Supor2_2/22/23,Supor
eSG_E01_21w_0119,eSG_E01_21w_0119,Maine-eDNA (Hitchner),Supor_Rack_1,Supor2_2/22/23,Supor
eSG_E01_22w_0085,eSG_E01,Maine-eDNA (Hitchner),Supor_Rack_2,Supor_4/12/23,Supor
eSG_E01_22w_0089,eSG_E01,Maine-eDNA (Hitchner),Supor_Rack_2,Supor_4/12/23,Supor
eSG_E01_22w_0090,eSG_E01,Maine-eDNA (Hitchner),Supor_Rack_2,Supor_4/12/23,Supor
eSG_E01_22w_0092,eSG_E01,Maine-eDNA (Hitchner),Supor_Rack_2,Supor_4/12/23,Supor
eSG_E01_22w_0095,eSG_E01,Maine-eDNA (Hitchner),Supor_Rack_2,Supor_4/12/23,Supor
eSG_E01_22w_0099,eSG_E01,Maine-eDNA (Hitchner),Supor_Rack_2,Supor_4/12/23,Supor
eSG_E01_22w_0100,eSG_E01,Maine-eDNA (Hitchner),Supor_Rack_2,Supor_4/12/23,Supor
eSG_E01_22w_0104,eSG_E01,Maine-eDNA (Hitchner),Supor_Rack_2,Supor_4/12/23,Supor
eSG_E01_22w_0105,eSG_E01,Maine-eDNA (Hitchner),Supor_Rack_2,Supor_4/12/23,Supor
eSG_E02_21w_0002,eSG_E02_21w_0002,Maine-eDNA (Hitchner),Archive_Rack_1,archive3_2/17/23,Supor
eSG_E02_21w_0008,eSG_E02_21w_0008,Maine-eDNA (Hitchner),Supor_Rack_1,supor3_2/17/23,Supor
eSG_E02_21w_0009,eSG_E02_21w_0009,Maine-eDNA (Hitchner),Supor_Rack_1,supor3_2/17/23,Supor
eSG_E02_21w_0014,eSG_E02_21w_0014,Maine-eDNA (Hitchner),Supor_Rack_1,supor3_2/17/23,Supor
eSG_E02_21w_0016,eSG_E02_21w_0016,Maine-eDNA (Hitchner),Supor_Rack_1,supor3_2/17/23,Supor
eSG_E02_21w_0022,eSG_E02_21w_0022,Maine-eDNA (Hitchner),Supor_Rack_1,supor3_2/17/23,Supor
eSG_E02_21w_0023,eSG_E02_21w_0023,Maine-eDNA (Hitchner),Supor_Rack_1,supor3_2/17/23,Supor
eSG_E02_21w_0027,eSG_E02_21w_0027,Maine-eDNA (Hitchner),Supor_Rack_1,supor3_2/17/23,Supor
eSG_E02_21w_0028,eSG_E02_21w_0028,Maine-eDNA (Hitchner),Supor_Rack_1,supor3_2/17/23,Supor
eSG_E02_21w_0030,eSG_E02_21w_0030,Maine-eDNA (Hitchner),Supor_Rack_1,supor3_2/17/23,Supor
eSG_E02_21w_0032,eSG_E02_21w_0032,Maine-eDNA (Hitchner),Supor_Rack_1,supor3_2/17/23,Supor
eSG_E02_21w_0036,eSG_E02_21w_0036,Maine-eDNA (Hitchner),Supor_Rack_1,supor3_2/17/23,Supor
eSG_E02_21w_0037,eSG_E02_21w_0037,Maine-eDNA (Hitchner),Supor_Rack_1,supor3_2/17/23,Supor
eSG_E02_21w_0041,eSG_E02_21w_0041,Maine-eDNA (Hitchner),Supor_Rack_1,supor3_2/17/23,Supor
eSG_E02_21w_0042,eSG_E02_21w_0042,Maine-eDNA (Hitchner),Supor_Rack_1,supor3_2/17/23,Supor
eSG_E02_21w_0045,eSG_E02_21w_0045,Maine-eDNA (Hitchner),Supor_Rack_1,supor3_2/17/23,Supor
eSG_E02_21w_0048,eSG_E02_21w_0048,Maine-eDNA (Hitchner),Supor_Rack_1,supor3_2/17/23,Supor
eSG_E02_21w_0053,eSG_E02_21w_0053,Maine-eDNA (Hitchner),Supor_Rack_1,supor3_2/17/23,Supor
eSG_E02_21w_0057,eSG_E02_21w_0057,Maine-eDNA (Hitchner),Supor_Rack_1,supor3_2/17/23,Supor
eSG_E02_21w_0058,eSG_E02_21w_0058,Maine-eDNA (Hitchner),Supor_Rack_1,supor3_2/17/23,Supor
eSG_E02_21w_0060,eSG_E02_21w_0060,Maine-eDNA (Hitchner),Supor_Rack_1,supor3_2/17/23,Supor
eSG_E02_21w_0067,eSG_E02_21w_0067,Maine-eDNA (Hitchner),Supor_Rack_1,supor3_2/17/23,Supor
eSG_E02_21w_0068,eSG_E02_21w_0068,Maine-eDNA (Hitchner),Supor_Rack_1,supor3_2/17/23,Supor
eSG_E02_21w_0072,eSG_E02_21w_0072,Maine-eDNA (Hitchner),Supor_Rack_1,supor3_2/17/23,Supor
eSG_E02_21w_0073,eSG_E02_21w_0073,Maine-eDNA (Hitchner),Supor_Rack_1,supor3_2/17/23,Supor
eSG_E02_21w_0076,eSG_E02_21w_0076,Maine-eDNA (Hitchner),Supor_Rack_1,supor3_2/17/23,Supor
eSG_E02_21w_0084,eSG_E02_21w_0084,Maine-eDNA (Hitchner),Supor_Rack_1,Supor3_2/17/23,Supor
eSG_E02_21w_0089,eSG_E02_21w_0089,Maine-eDNA (Hitchner),Supor_Rack_1,Supor3_2/17/23,Supor
eSG_E02_21w_0091,eSG_E02_21w_0091,Maine-eDNA (Hitchner),Supor_Rack_1,Supor3_2/17/23,Supor
eSG_E02_21w_0094,eSG_E02_21w_0094,Maine-eDNA (Hitchner),Supor_Rack_1,Supor3_2/17/23,Supor
eSG_E02_21w_0099,eSG_E02_21w_0099,Maine-eDNA (Hitchner),Supor_Rack_1,Supor3_2/17/23,Supor
eSG_E02_21w_0103,eSG_E02_21w_0103,Maine-eDNA (Hitchner),Supor_Rack_1,Supor3_2/17/23,Supor
eSG_E02_21w_0104,eSG_E02_21w_0104,Maine-eDNA (Hitchner),Supor_Rack_1,Supor3_2/17/23,Supor
